"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G83E96366BE6E2470C22580300019FEC5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"43"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.09.2016"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Toomas Kapp, Veljo Ipits, Toivo Maimets, Jüri-Ott Salm, Tarmo Punger, Martin Hallik; elektrooniliselt Udo Viilukas, Triin Lukk, Triin Anette Kaasik, Kadri Leetmaa"	""	"abilinnapea Jarno Laur, abilinnapea Jaan Õunapuu, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakantselei õigusteenistuse vanemjurist Marili Jõesuu, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G83E96366BE6E2470C22580300019FEC5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF851F1BB61B97604C22580280029BDFC?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"08.09.2016"	"14:30 - 15:45"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Natalja Trošina, Igor Rosenfeld, Ragnar Kekkonen, Priit Tannik, Mati Tolmoff, Lemmit Kaplinski, Joel Luhamets, Tarmo Kikerpill, Merle Jääger; elektrooniliselt Jaan Vaiksaar, Evert Rööpson, Gea Kangilaski, Rein Kilk"	"Martin Parmas"	"abilinnapea Jaan Õunapuu, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, kultuuriosakonna noorsooteenistuse juhataja Piret Talur, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G83E96366BE6E2470C22580300019FEC5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAFDB258ED367CF6DC22580300019DFF1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCBC16BE6D6991430C2258028001FACC0?OpenDocument"	"11"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"36"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"07.09.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Jaan Sõrra, Auli Solo, Verni Loodmaa, Kadri Leetmaa, Martin Bek, Peeter Järve, Riina Kallas, Toomas Kapp; elektrooniliselt Argo Annuk, Karl Kull"	""	"abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, abilinnapea Jaan Õunapuu, rahanduosakonna juhataja Külli Lust, linnamajanduse osakonna projektijuht Jaanus Tamm"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAFDB258ED367CF6DC22580300019DFF1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"11"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3C62F909AE730B32C22580300019D85F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCBC16BE6D6991430C2258028001FACC0?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"36"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"07.09.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Jaan Sõrra, Auli Solo, Verni Loodmaa, Kadri Leetmaa, Martin Bek, Peeter Järve, Riina Kallas, Toomas Kapp; elektrooniliselt Argo Annuk, Karl Kull"	""	"abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, abilinnapea Jaan Õunapuu, rahanduosakonna juhataja Külli Lust, linnamajanduse osakonna projektijuht Jaanus Tamm"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3C62F909AE730B32C22580300019D85F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G76D9EC01076B7E2FC22580300019CF35?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6005AB577F4EEBAFC2258028003D3D9D?OpenDocument"	"13"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"08.09.2016"	"16:00 - 16:45"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Piret Tarto, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Roman Mugur, Avo Rosenvald, Hele Everaus, Joel Luhamets ja Harri Jallajas, elektrooniliselt Oleg Nesterenko, Tiia Mürk, Nadežda Aleksandrova, Tiina Talvik"	""	"abilinnapea Jaan Õunapuu, abilinnapea Artjom Suvorov, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G76D9EC01076B7E2FC22580300019CF35?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"13"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G346AF862FE83DE28C22580300019C682?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6005AB577F4EEBAFC2258028003D3D9D?OpenDocument"	"14"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"08.09.2016"	"16:00 - 16:45"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Piret Tarto, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Roman Mugur, Avo Rosenvald, Hele Everaus, Joel Luhamets ja Harri Jallajas, elektrooniliselt Oleg Nesterenko, Tiia Mürk, Nadežda Aleksandrova, Tiina Talvik"	""	"abilinnapea Jaan Õunapuu, abilinnapea Artjom Suvorov, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G346AF862FE83DE28C22580300019C682?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"14"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G084E8C484D7D4CC2C2258030001997D1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument"	"15"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"43"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.09.2016"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Toomas Kapp, Veljo Ipits, Toivo Maimets, Jüri-Ott Salm, Tarmo Punger, Martin Hallik; elektrooniliselt Udo Viilukas, Triin Lukk, Triin Anette Kaasik, Kadri Leetmaa"	""	"abilinnapea Jarno Laur, abilinnapea Jaan Õunapuu, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakantselei õigusteenistuse vanemjurist Marili Jõesuu, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G17262E4E6C229D49C22580300019848F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument"	"16"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"43"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.09.2016"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Toomas Kapp, Veljo Ipits, Toivo Maimets, Jüri-Ott Salm, Tarmo Punger, Martin Hallik; elektrooniliselt Udo Viilukas, Triin Lukk, Triin Anette Kaasik, Kadri Leetmaa"	""	"abilinnapea Jarno Laur, abilinnapea Jaan Õunapuu, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakantselei õigusteenistuse vanemjurist Marili Jõesuu, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G49C7FD51A273EA93C225803000197817?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument"	"17"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"43"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.09.2016"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Toomas Kapp, Veljo Ipits, Toivo Maimets, Jüri-Ott Salm, Tarmo Punger, Martin Hallik; elektrooniliselt Udo Viilukas, Triin Lukk, Triin Anette Kaasik, Kadri Leetmaa"	""	"abilinnapea Jarno Laur, abilinnapea Jaan Õunapuu, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakantselei õigusteenistuse vanemjurist Marili Jõesuu, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFB6E8FE79562E546C2257FE3001FAA77?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"18"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDD407B16D46AE4C4C2257FE3001F73C0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"19"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDD407B16D46AE4C4C2257FE3001F73C0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC3A744391EA8D1BBC2257FDF0049DA42?OpenDocument"	"19"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"35"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni e-koosolek"	"30.06.2016"	"00:00"	"Elektrooniline koosolek (seisukoha saatmise tähtaeg 30.06.2016 kl 10:00)"	"Toomas Kapp"	"Aune Rumm"	"Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Martin Bek, Peeter Järve, Toomas Kapp, Argo Annuk, Jaan Sõrra, Auli Solo, Kadri Leetmaa, Karl Kull"	"Verni Loodmaa, Riina Kallas, Nikolai Põdramägi"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA13293653CAAF71C2257FE3001F68AF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G49C32AC6345B307CC2257FCE003B8245?OpenDocument"	"20"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"34"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:45"	"Tartu, raekoda"	"Toomas Kapp"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Martin Bek, Peeter Järve, Riina Kallas, Toomas Kapp; elektrooniliselt Argo Annuk, Jaan Sõrra, Auli Solo, Verni Loodmaa, Kadri Leetmaa, Karl Kull"	""	"abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, linnakantselei praktikant Jürgen-Johannes Jüriöö"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA13293653CAAF71C2257FE3001F68AF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"20"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDAC040C632DE5654C2257FE3001F5F72?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G49C32AC6345B307CC2257FCE003B8245?OpenDocument"	"21"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"34"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:45"	"Tartu, raekoda"	"Toomas Kapp"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Martin Bek, Peeter Järve, Riina Kallas, Toomas Kapp; elektrooniliselt Argo Annuk, Jaan Sõrra, Auli Solo, Verni Loodmaa, Kadri Leetmaa, Karl Kull"	""	"abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, linnakantselei praktikant Jürgen-Johannes Jüriöö"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDAC040C632DE5654C2257FE3001F5F72?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"21"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDAC040C632DE5654C2257FE3001F5F72?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC3A744391EA8D1BBC2257FDF0049DA42?OpenDocument"	"21"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"35"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni e-koosolek"	"30.06.2016"	"00:00"	"Elektrooniline koosolek (seisukoha saatmise tähtaeg 30.06.2016 kl 10:00)"	"Toomas Kapp"	"Aune Rumm"	"Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Martin Bek, Peeter Järve, Toomas Kapp, Argo Annuk, Jaan Sõrra, Auli Solo, Kadri Leetmaa, Karl Kull"	"Verni Loodmaa, Riina Kallas, Nikolai Põdramägi"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G51D53E6CBCB6CC65C2257FE3001F52F5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6255652A13B930F5C2257FCE003BA28C?OpenDocument"	"22"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"16.06.2016"	"17:00 - 17:35"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Riina Kallas, Olev Raju, Jüri Kõre, Roman Mugur, Arno Arukask; elektrooniliselt Alo Pettai, Ilme-Tiiu Tinni, Harri Jallajas"	"Karl Kull, Triin Anette Kaasik, Tõnis Lukas, Kalle Pilt, Lembit Kalev"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnavolikogu liige Tõnu Ints"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G2621810B0A35F375C2257FE3001F4AD0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A908107B9948A97C2257FCE003B34E3?OpenDocument"	"23"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"42"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"15.06.2016"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Udo Viilukas, Triin Lukk, Toomas Kapp, Veljo Ipits; elektrooniliselt Toivo Maimets, Triin Anette Kaasik, Kadri Leetmaa, Jüri-Ott Salm"	"Paul Post, Tarmo Punger"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, volikogu IRL fraktsiooni esimees Jüri Kõre"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G62CAAD6B62298183C2257FE3001F40DC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A908107B9948A97C2257FCE003B34E3?OpenDocument"	"24"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"42"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"15.06.2016"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Verni Loodmaa, Udo Viilukas, Triin Lukk, Toomas Kapp, Veljo Ipits; elektrooniliselt Toivo Maimets, Triin Anette Kaasik, Kadri Leetmaa, Jüri-Ott Salm"	"Paul Post, Tarmo Punger"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, volikogu IRL fraktsiooni esimees Jüri Kõre"	"Allkirjastatud"
